159777717	159905010
160374743	161141819
160575903	160578607
161153719	161156130
161153719	161159900
161154043	161156130
16213047	16242802
16213047	16253169
16219044	16242802
16220999	16230672
16220999	16240911
16220999	16242802
162504226	162530434
162647580	162655215
16240911	16242802
16240911	16245711
16240911	16253169
164052127	164078353
164170586	164180398
164453091	164458301
165025361	165033674
167495768	167506708
167495768	167506708
167498166	167506708
167843192	167847882
168638027	168647104
173060767	173068262
173064490	173067495
173064490	173068262
17467179	17486396
176730214	176738117
176926556	176940697
176928252	176940697
178211524	178338610
179871788	179878664
185839646	185842009
185839646	185847926
185912515	186021648
186206616	186213763
186838019	186914210
187117397	187233979
187261219	187295821
187294778	187295821
187353840	187356191
187448048	187505288
188037441	188042398
188038628	188043864
188102143	188145217
189986050	189988086
190102939	190133875
190102939	190134703
190102939	190142375
190107549	190133875
190107549	190134703
190116387	190133875
190472655	190481687
190837330	190838734
191147324	191154968
193271678	193285727
194097653	194138918
195089653	195129192
195089653	195133856
195089653	195160949
195089653	195163711
195092486	195133856
195092486	195160949
195092486	195163711
197808393	197812030
199345711	199348566
199479459	199481377
199479459	199483771
199479459	199483771
199488425	199489541
200244450	200253041
200743271	200813724
202036514	202053826
202036514	202067049
202667406	202670282
20280768	20281961
208670753	208674614
208670753	208680239
211712467	211718771
212625281	212626674
214144387	214146778
215294739	215296297
21755407	21762222
21761927	21762973
221998034	222013704
224093029	224145538
22372117	22379438
22374433	22379438
224467789	224555449
224490195	224555449
224490195	224555449
224891964	224899927
224894661	224899927
225979097	226002385
225979097	226034561
225986684	226002385
225986684	226024214
225986684	226034561
226101754	226104747
226112371	226170404
226522770	226684711
226530871	226684711
226530871	226748372
227438736	227440247
228812517	228816269
229385301	229388566
229385301	229389962
229387089	229388566
229387543	229388566
229718014	229879757
229778112	229875338
230576628	230580289
233427940	233835001
234117830	234120795
234349280	234357655
234668946	234848562
234668946	234854412
235195958	235197963
236552164	236554542
238420692	238424260
240381977	240396437
243382842	243394708
243703662	243712904
243703662	243713552
243703662	243714349
243707190	243712904
243707190	243714349
243724288	243730142
243916718	243919011
243916718	243929845
243919011	243929845
244386105	244445616
244438719	244452757
245916096	246344261
245916096	246352064
246212267	246344261
246924302	246935401
27534822	27604238
28980482	29012343
30258715	30260927
33093188	33152695
33128510	33136682
33557214	33592721
33569141	33592721
34879856	34880863
37729963	37747866
37961428	37965124
37963212	37965124
38622926	38624937
39343798	39351119
40288983	40307654
40794563	40799336
41119815	41147030
41129367	41147030
43777867	43844653
43778515	43844653
46266047	46273580
46266047	46275423
4647597	4650890
47835937	47837606
47947454	47950514
49701076	49721593
53296492	53340309
53401403	53403119
54140841	54142318
54385957	54387727
54832635	54842574
55296572	55298884
55625575	55627403
55625575	55633149
56500834	56504268
58494898	58505638
62052182	62290535
62210460	62212138
62210460	62214376
62539115	62542475
65943589	65944594
67054777	67066651
67054777	67066731
68349987	68354587
71077666	71079337
72394051	72429646
72793831	72856809
76942605	76962938
77547001	77551196
742429	758311
81038591	81052898
81048766	81052898
8313475	8318147
8313475	8332259
8313475	8346097
85012152	85013886
86476779	86479953
87493441	87507691
88055598	88075192
8931993	8934309
9243828	9319247
9246497	9319247
94176826	94277133
9455825	9462280
9457890	9462280
94901134	94925850
94904517	94925850
96069014	96078021
97814308	97823244
105627084	105751839
102439976	102600918
103211383	103321085
160422610	160445771
27644596	27817946
54350989	54363910
194119842	194138918
39957320	40079485
70248382	70339569
105827431	105924364
188031476	188039770
10595781	10719453
193514061	193570098
193433534	193547047
12756840	12836483
234670834	234848562
15888573	15967903
156783977	156788016
16213047	16240990
2322891	2440254
193489203	193653520
144321567	144458820
16219044	16249418
188700036	188762630
215385218	215391277
150776972	150819989
235190394	235199343
71621625	71710282
119916907	119947406
12758455	12836483
144106312	144458820
187294778	187394747
188925052	188954476
195089653	195199868
79607654	79649623
150796456	150857766
94904517	94926867
89029966	89133108
187715199	187809352
187615085	187810199
6379059	6494762
105924888	105966387
187001959	187149660
76720632	76792574
12783336	12802943
243700890	243714349
9240988	9334995
176926556	176940697
147305744	147331145
120866130	121013322
149599791	149679804
111180501	111189246
150796456	150819989
195089653	195163711
12833787	12836483
147305744	147478120
41116195	41156425
12783336	12836483
195089653	195186771
173064490	173068262
12783336	12836483
167495768	167506708
10404835	10406590
105056321	105057888
105817147	105825154
108534656	108538971
109168396	109173634
110703607	110704378
113841108	113847610
116030772	116034602
119873987	119937056
119917455	119955252
121055666	121057655
121056661	121061611
121057269	121058981
121059540	121087887
121143962	121184913
121176554	121185357
121180116	121184934
121185923	121186957
1291956	1292956
13101308	13110503
141477000	141482467
141477029	141479031
141479777	141482609
141481606	141483808
141481781	141482849
141663628	141759855
14309425	14311766
143605384	143606731
143607406	143612530
143612418	143618398
143665712	143666778
143804075	143808689
144145847	144147262
146216835	146259198
146219055	146242375
147115262	147116762
151551932	151588145
154793094	154795835
155440245	155442221
155978387	155980396
156308318	156309570
157133925	157136752
157278956	157283420
157915081	157916524
159831229	159913394
16222299	16244484
16235588	16259904
16239140	16261898
16248854	16258926
1639310	1640649
164635080	164638013
166290929	166292593
16878776	16925145
173466974	173468519
177511282	177512932
183276164	183278578
185731223	185733352
185733098	185733577
186805826	186807091
191781794	191782684
192905254	192905573
195766887	195770144
196571017	196577117
197040116	197042300
197705075	197707100
202581889	202583716
203444971	203445653
205358882	205359997
205358968	205360051
208144437	208152798
208788866	208791764
210537527	210539486
210766559	210770545
216248854	216255482
21626890	21679151
216312055	216313369
220210400	220214380
22180202	22205018
222267589	222270400
225209564	225211604
227878975	227887723
230524960	230527081
232385061	232386598
234615497	234618190
235632471	235633076
236918783	236920133
238169675	238226384
238182648	238183496
238459364	238461616
241849136	241850633
245916814	245923406
246117875	246124535
246713051	246795030
25031013	25034311
2575495	2619296
2605367	2619135
30117823	30118894
30806384	30806693
30812981	30814475
30895173	30897439
33248869	33251543
37196592	37198618
4025643	4027279
40324735	40326380
43142818	43143142
43831639	43832473
56603427	56607840
58516230	58517638
61855212	61856548
63477718	63480984
67780356	67781651
72538666	72584696
7492401	7494353
7637194	7638277
77605023	77606390
80567218	80567966
81432727	81434147
82898294	82900447
84290254	84297495
84484350	84488681
86513349	86514535
94060781	94064085
95294768	95298755
97283457	97284450
105055522	105057756
105635582	105647162
105816667	105824965
108534846	108538814
109988386	109989689
111777127	111784755
112493657	112506352
114245635	114247761
117682003	117683406
117811591	117815812
117968996	117970228
12826587	13093905
14308680	14311417
143665704	143791860
147404137	147421972
15128849	15133915
154996956	155003668
156993464	156994771
157134135	157136615
157227826	157233464
157915204	157916305
158418318	158419818
159758182	159899278
16891008	16926528
167270838	167278445
167488547	167514350
185379909	185393300
192717156	192721514
194983118	195078925
197040309	197041904
203765769	203767389
208788822	208791691
219119246	219120395
220441714	220447786
224413180	224417019
227089316	227097121
227878853	227886237
23183977	23211560
23317319	23321760
23682227	23683902
232016517	232019178
232384422	232386460
233747162	233752430
246095365	246101323
25463365	25536785
25961529	25965424
26999996	27023596
28437053	28444819
28810774	28820198
32221830	32224443
38856803	38859937
39561057	39562375
40740139	40743009
49313712	49320229
54864797	54876172
58516483	58517588
58913802	58915189
58927985	58929843
59878705	59879763
60081647	60085454
61853831	61856325
61884829	61892114
62425508	62430564
7492405	7494002
72538803	72584603
77104310	77107021
78421855	78432177
8338735	8344018
83027351	83030913
84484742	84488508
86173303	86177711
89248672	89251662
98282476	98284000
22776986	22777082
